word,phonetic,definition_zh,definition_en,example,tags,audio_file
fragrance,,"n.芬芳,香气,香味",,,sholvoir;cet6;exam;core,
frantic,,"adj.狂乱的,疯狂的",,,sholvoir;cet6;exam;core,
fraud,,"n.欺骗,欺诈行为,诡计,骗子,假货",,,sholvoir;cet6;exam;core,
frequency,,"n.频率,周率,发生次数",,,sholvoir;cet6;exam;core,
frequent,,"adj.时常发生的,频繁的",,,sholvoir;cet6;exam;core,
friction,,"n.摩擦,摩擦力",,,sholvoir;cet6;exam;core,
fringe,,"n.边缘,须边,刘海;adj.边缘的,额外的;v.在...上加以缘饰,成为...的边缘",,,sholvoir;cet6;exam;core,
fuel,,"n.燃料;vt.加燃料,供以燃料;vi.得到燃料",,,sholvoir;cet6;exam;core,
fulfill,,"vt.履行,实现,完成(计划等)",,,sholvoir;cet6;exam;core,
function,,"n.官能,功能,作用,职责,典礼,仪式,[数]函数;vi.(器官等)活动,运行,行使职责",,,sholvoir;cet6;exam;core,
fund,,"n.资金,基金;v.支助,投资",,,sholvoir;cet6;exam;core,
fundamental,,"adj.基础的,基本的;n.基本原则,基本原理",,,sholvoir;cet6;exam;core,
furious,,"adj.狂怒的,狂暴的,激烈的,热烈兴奋的,极为激烈",,,sholvoir;cet6;exam;core,
furnish,,"vt.供应,提供,装备,布置;v.供给",,,sholvoir;cet6;exam;core,
furniture,,"n.家具,设备,储藏物",,,sholvoir;cet6;exam;core,
furthermore,,"adv.此外,而且",,,sholvoir;cet6;exam;core,
fury,,"n.狂怒,狂暴,激烈,狂怒的人",,,sholvoir;cet6;exam;core,
fuse,,"n.保险丝,熔丝;v.熔合",,,sholvoir;cet6;exam;core,
fusion,,"n.熔化,熔解,熔合,熔接",,,sholvoir;cet6;exam;core,
galaxy,,"n.星系,银河,一群显赫的人,一系列光彩夺目的东西",,,sholvoir;cet6;exam;core,
gamble,,"n.冒险;v.赌博,投机,孤注一掷",,,sholvoir;cet6;exam;core,
garbage,,"n.垃圾,废物",,,sholvoir;cet6;exam;core,
garment,,"n.衣服,外衣,外表",,,sholvoir;cet6;exam;core,
gasp,,"vi.喘息,气喘;vt.气吁吁地说",,,sholvoir;cet6;exam;core,
gauge,,"n.标准尺,规格,量规,量表;v.测量",,,sholvoir;cet6;exam;core,
gaze,,"v.盯,凝视;n.凝视",,,sholvoir;cet6;exam;core,
gear,,"n.齿轮,传动装置;v.调整,(使)适合,换档",,,sholvoir;cet6;exam;core,
generalize,,"vt.归纳,概括,推广,普及",,,sholvoir;cet6;exam;core,
generate,,"vt.产生,发生",,,sholvoir;cet6;exam;core,
generous,,"adj.慷慨的,大方的,有雅量的",,,sholvoir;cet6;exam;core,
genetic,,"adj.遗传的,起源的",,,sholvoir;cet6;exam;core,
genuine,,"adj.真实的,真正的,诚恳的",,,sholvoir;cet6;exam;core,
geology,,"n.地质学,地质概况",,,sholvoir;cet6;exam;core,
gigantic,,"adj.巨人般的,巨大的",,,sholvoir;cet6;exam;core,
giggle,,v.哈哈地笑;n.傻笑,,,sholvoir;cet6;exam;core,
given,,"adj.赠予的,沉溺的,特定的,假设的;vbl.give的过去分词",,,sholvoir;cet6;exam;core,
glamour,,"n.[亦作glamor]魔力,魅力;v.迷惑",,,sholvoir;cet6;exam;core,
glance,,"vi.扫视,匆匆一看;n.一瞥,眼光,匆匆一看",,,sholvoir;cet6;exam;core,
gland,,"n.[解剖]腺,[机械]密封管",,,sholvoir;cet6;exam;core,
glare,,"n.眩目的光,显眼,怒目而视,(冰等的表面)光滑的表面;v.闪耀",,,sholvoir;cet6;exam;core,
gleam,,"n.微弱的闪光,一丝光线,瞬息的一现;vi.闪烁,隐约地闪现;vt.使发微光,使闪烁",,,sholvoir;cet6;exam;core,
glide,,"v.滑行,悄悄地走,(时间)消逝,滑翔;n.滑行,滑翔,滑移,滑音",,,sholvoir;cet6;exam;core,
glitter,,"vi.闪闪发光,闪烁,闪光;n.闪光",,,sholvoir;cet6;exam;core,
gloom,,"n.阴暗,阴沉;v.(使)变阴暗,优伤地说,繁荣",,,sholvoir;cet6;exam;core,
gloomy,,"adj.黑暗的,阴沉的,令人沮丧的,阴郁的",,,sholvoir;cet6;exam;core,
glow,,"vi.发光,发热",,,sholvoir;cet6;exam;core,
gorgeous,,"adj.华丽的,灿烂的",,,sholvoir;cet6;exam;core,
gossip,,"n.闲话,闲谈",,,sholvoir;cet6;exam;core,
gown,,"n.长袍,法衣,礼服,睡袍",,,sholvoir;cet6;exam;core,
gracious,,adj.亲切的，和谐的；优美的；雅致的，雍容华贵的 int.（表示惊讶）天哪！,,,sholvoir;cet6;exam;core,
graduate,,"n.(大学)毕业生,研究生;v.(使)(大学)毕业",,,sholvoir;cet6;exam;core,
grain,,"n.谷物,谷类,谷粒,细粒,颗粒,粮食",,,sholvoir;cet6;exam;core,
grant,,"vt.同意,准予,承认(某事为真)～",,,sholvoir;cet6;exam;core,
graphic,,"adj.绘画似的,图解的",,,sholvoir;cet6;exam;core,
grave,,"n.墓穴,坟墓;adj.严重的,(颜色)黯淡的,(声音)低沉的;v.雕刻,铭记",,,sholvoir;cet6;exam;core,
graze,,"v.放牧,吃草,擦伤,擦过;n.放牧,牧草,轻擦,擦破处",,,sholvoir;cet6;exam;core,
grease,,"n.油脂,贿赂;vt.涂脂于,<俗>贿赂",,,sholvoir;cet6;exam;core,
grief,,"n.悲痛,伤心事,不幸,忧伤",,,sholvoir;cet6;exam;core,
grieve,,"v.(使)悲痛,(使)伤心,忧伤",,,sholvoir;cet6;exam;core,
grim,,adj.严酷的,,,sholvoir;cet6;exam;core,
grin,,"n.露齿笑,裂口笑;v.露齿而笑",,,sholvoir;cet6;exam;core,
grip,,"vt.紧握,紧夹;n.掌握,控制,把手;v.抓住",,,sholvoir;cet6;exam;core,
groan,,"n.呻吟,叹息;vi.呻吟,受折磨,受压迫发出嘎吱声;vt.呻吟着说",,,sholvoir;cet6;exam;core,
groove,,"n.(唱片等的)凹槽,惯例,最佳状态;vt.开槽于",,,sholvoir;cet6;exam;core,
grope,,v.n.摸索,,,sholvoir;cet6;exam;core,
gross,,"adj.总的,毛重的;n.总额",,,sholvoir;cet6;exam;core,
guarantee,,"n.保证,保证书,担保,抵押品;vt.保证,担保",,,sholvoir;cet6;exam;core,
guardian,,"n.护卫者,保护人,监护人;adj.守护的",,,sholvoir;cet6;exam;core,
hamper,,"v.妨碍,牵制",,,sholvoir;cet6;exam;core,
handbook,,"n.手册,便览",,,sholvoir;cet6;exam;core,
handicap,,"n.障碍,阻碍,障碍赛跑;v.妨碍,使不利,阻碍",,,sholvoir;cet6;exam;core,
hardy,,"adj.难的,艰苦的，勇敢的;adv.努力地,辛苦地,坚硬地",,,sholvoir;cet6;exam;core,
harmony,,"n.协调,融洽",,,sholvoir;cet6;exam;core,
hasty,,"adj.匆忙的,草率的",,,sholvoir;cet6;exam;core,
hatch,,"n.孵化,舱口,舱口盖,(门、墙壁、地板上的)开口;vt.孵,孵出,策划,图谋;vi.孵化",,,sholvoir;cet6;exam;core,
hatred,,"n.憎恨,乱意,仇恨",,,sholvoir;cet6;exam;core,
haul,,"n.用力拖,拖拉,捕获物,努力得到结果,一网捕获鱼量,拖运距离;vi.拖,拉,改变方向,改变主意;vt.拖拉,拖运",,,sholvoir;cet6;exam;core,
haunt,,v.神鬼出没,,,sholvoir;cet6;exam;core,
hawk,,"n.鹰,掠夺他人的人,鹰派成员;vi.放鹰,像鹰一般地袭击,清嗓,咳嗽;vt.捕捉,咳出,兜售,(沿街)叫卖,散播",,,sholvoir;cet6;exam;core,
hazard,,"n.冒险,危险,冒险的事;vt.冒...的危险,赌运气,使遭危险",,,sholvoir;cet6;exam;core,
heap,,"n.堆,大量,许多;vt.堆,堆起;v.堆积",,,sholvoir;cet6;exam;core,
heave,,v.举起;n.举起,,,sholvoir;cet6;exam;core,
